vehicle_count,avg_speed,traffic_density,weather,target
333,113.3,0.0,1,0
354,113.6,0.0,1,0
402,113.8,0.0,1,0
445,113.9,0.01,1,1
413,113.8,0.0,1,1
305,113.8,0.0,2,1
215,113.6,0.01,1,1
201,113.2,0.01,1,0
184,112.7,0.08,1,0
129,112.2,0.08,1,0
72,111.9,0.01,1,0
38,111.6,0.01,1,0
23,111.4,0.01,1,0
17,111.2,0.01,1,0
25,110.9,0.01,1,0
57,110.8,0.01,1,0
193,110.7,0.01,1,0
311,112.8,0.75,2,0
320,113.0,0.75,2,0
328,113.2,0.76,2,0
329,113.4,0.01,1,0
363,113.7,0.88,2,0
422,113.7,0.88,2,0
446,113.9,0.32,2,1
431,113.8,0.01,2,1
319,113.7,0.88,2,1
230,113.7,0.88,2,1
201,113.4,0.8,2,0
166,113.4,0.8,2,0
193,112.8,0.8,2,0
237,112.5,0.4,2,0
59,112.4,0.92,2,0
28,112.3,0.92,2,0
22,112.2,0.9,2,0
25,112.1,0.76,2,0
56,111.9,0.76,2,0
197,111.8,0.88,2,0
413,111.7,0.9,2,0
486,111.6,0.75,2,1
420,111.6,0.12,2,1
352,111.9,0.01,1,1
322,112.2,0.2,2,0
333,112.7,0.08,1,0
348,113.3,0.01,1,0
344,113.6,0.08,1,0
371,113.8,0.24,2,0
408,113.8,0.24,2,0
473,113.7,0.24,2,1
443,113.6,0.12,2,1
320,113.5,0.12,2,1
225,113.6,0.12,2,1
208,113.4,0.08,2,0
178,113.1,0.08,1,0
116,112.7,0.75,3,0
73,112.4,0.36,2,0
40,112.2,0.36,3,0
23,111.9,0.75,3,0
18,111.9,0.92,3,0
26,111.8,0.9,2,0
55,111.7,0.56,2,0
192,111.7,0.01,2,0
409,111.6,0.01,2,0
420,111.7,0.75,3,1
388,111.7,0.9,3,1
347,111.8,0.4,3,1
315,112.2,0.9,3,0
342,113.1,0.9,3,0
344,113.5,0.75,3,0
354,113.9,0.4,3,0
384,114.4,0.75,2,0
424,114.2,0.9,3,0
405,113.1,0.9,3,1
399,112.7,0.9,3,1
301,112.6,0.9,3,1
214,112.6,0.75,3,1
188,112.5,0.75,3,0
186,112.5,0.75,3,0
132,112.6,0.9,3,0
80,112.5,0.9,3,0
43,112.4,0.01,2,0
30,112.5,0.75,3,0
21,112.8,0.9,3,0
26,112.6,0.9,2,0
51,112.2,0.9,3,0
181,111.7,0.9,2,0
381,111.4,0.76,2,0
449,111.0,0.9,2,1
407,110.9,0.76,2,1
349,111.0,0.9,3,1
331,111.0,0.9,2,0
363,111.1,0.9,3,0
365,111.2,0.9,2,0
393,111.3,0.9,2,0
400,111.4,0.9,3,0
416,111.6,0.9,2,0
439,112.0,0.75,2,1
419,112.3,0.75,2,1
346,112.5,0.75,2,1
267,112.4,0.4,2,1
224,112.2,0.4,2,0
203,111.7,0.4,2,0
173,111.2,0.01,1,0
277,110.7,0.01,1,0
143,110.4,0.01,1,0
66,110.2,0.01,1,0
47,110.0,0.01,1,0
30,109.9,0.01,1,0
26,109.8,0.0,1,0
52,109.7,0.01,1,0
96,109.6,0.12,2,0
148,109.8,0.12,2,1
214,111.0,0.12,2,1
288,111.7,0.64,2,1
304,112.4,0.64,2,0
319,112.5,0.64,2,0
346,113.6,0.76,2,0
338,114.2,0.76,2,0
331,114.6,0.01,1,0
321,114.7,0.9,2,0
319,114.7,0.4,2,1
311,114.4,0.9,3,1
275,113.9,0.76,3,1
237,113.7,0.4,3,1
198,113.3,0.9,3,0
208,112.8,0.9,3,0
176,112.5,0.9,3,0
121,112.3,0.36,3,0
79,112.2,0.01,3,0
53,112.0,0.01,3,0
38,111.8,0.01,3,0
22,111.5,0.9,2,0
18,111.2,0.75,3,0
34,111.0,0.9,2,0
54,111.0,0.75,2,0
83,111.3,0.01,2,1
132,112.0,0.01,2,1
199,112.6,0.01,2,1
254,113.2,0.01,1,0
283,113.6,0.01,3,0
309,114.1,0.92,2,0
312,114.2,0.75,2,0
305,114.2,0.9,2,0
311,114.4,0.9,2,0
305,114.4,0.92,3,1
290,114.6,0.9,2,1
274,114.6,0.9,2,1
238,114.6,0.92,3,1
214,112.9,0.92,3,0
180,114.1,0.4,3,0
120,113.7,0.9,3,0
71,113.2,0.9,3,0
36,113.0,0.92,3,0
18,113.1,0.9,3,0
18,113.1,0.9,3,0
22,112.9,0.9,3,0
54,112.7,0.9,3,0
188,112.7,0.9,3,0
398,112.7,0.9,2,0
459,112.4,0.9,3,1
395,112.5,0.56,3,1
334,112.6,0.8,2,1
301,112.7,0.8,3,0
313,112.8,0.9,3,0
336,112.6,0.9,3,0
337,112.2,0.32,3,0
354,112.5,0.32,2,0
396,113.3,0.44,2,0
432,112.3,0.44,2,1
405,112.0,0.9,3,1
295,111.8,0.9,3,1
212,111.7,0.68,3,1
185,112.4,0.68,2,0
160,111.2,0.9,3,0
101,111.1,0.9,3,0
63,111.1,0.9,3,0
37,111.1,0.9,3,0
24,111.1,0.92,2,0
18,111.0,0.9,2,0
24,110.9,0.9,3,0
55,110.8,0.64,2,0
197,110.8,0.9,3,0
419,110.7,0.9,2,0
457,110.6,0.64,2,1
418,110.7,0.64,2,1
356,110.7,0.56,3,1
309,110.7,0.56,2,0
330,110.8,0.56,2,0
339,111.7,0.44,2,0
346,111.4,0.44,2,0
371,111.5,0.44,2,0
420,111.6,0.32,3,0
474,111.6,0.32,2,1
465,111.6,0.75,2,1
331,111.7,0.75,3,1
239,111.6,0.32,2,1
193,111.4,0.32,2,0
166,110.8,0.0,1,0
134,110.9,0.01,1,0
258,110.5,0.01,3,0
71,110.2,0.01,1,0
32,109.8,0.0,1,0
21,109.7,0.01,1,0
25,109.2,0.0,1,0
57,109.4,0.01,1,0
195,109.2,0.01,1,0
417,109.1,0.01,1,0
461,109.6,0.0,1,1
428,110.3,0.0,1,1
359,110.9,0.2,2,1
333,111.8,0.2,2,0
332,112.2,0.4,3,0
350,112.5,0.2,2,0
357,112.6,0.2,2,0
375,112.6,0.2,2,0
417,112.7,0.75,2,0
469,112.8,0.4,2,1
466,112.8,0.64,2,1
352,112.5,0.4,2,1
253,112.3,0.08,1,1
222,111.9,0.08,1,0
211,111.4,0.4,2,0
155,110.9,0.4,2,0
84,110.6,0.75,2,0
50,109.4,0.0,1,0
24,110.1,0.4,3,0
20,109.9,0.4,3,0
25,109.7,0.9,2,0
57,109.6,0.9,2,0
200,109.5,0.9,2,0
411,109.5,0.9,2,0
472,109.6,0.9,2,1
427,109.9,0.56,2,1
389,110.4,0.01,1,1
338,110.6,0.32,2,0
411,110.6,0.32,2,0
372,110.8,0.8,2,0
376,111.2,0.8,2,0
383,111.0,0.8,2,0
427,111.5,0.44,2,0
449,110.9,0.44,2,1
434,110.9,0.44,2,1
326,111.0,0.76,2,1
246,110.7,0.76,2,1
230,110.5,0.76,2,0
226,110.3,0.9,3,0
150,110.3,0.68,2,0
91,110.4,0.68,2,0
51,110.2,0.32,2,0
33,110.0,0.9,2,0
27,109.9,0.32,2,0
34,109.7,0.2,2,0
54,109.5,0.2,2,0
188,109.5,0.08,1,0
383,109.5,0.0,1,0
447,109.7,0.0,1,1
402,110.2,0.12,2,1
387,110.6,0.9,2,1
328,111.0,0.12,2,0
369,111.0,0.4,2,0
389,111.3,0.48,2,0
377,111.4,0.48,2,0
402,111.6,0.48,2,0
423,111.8,0.9,2,0
437,111.8,0.48,2,1
425,111.9,0.48,2,1
361,111.9,0.56,2,1
274,111.8,0.56,2,1
214,111.6,0.56,2,0
205,111.4,0.9,2,0
199,111.0,0.75,2,0
157,110.7,0.75,2,0
90,110.1,0.01,1,0
57,109.9,0.4,2,0
43,109.8,0.4,2,0
27,109.8,0.4,2,0
30,109.8,0.01,1,0
60,109.9,0.01,1,0
118,109.9,0.01,1,0
172,110.0,0.0,1,1
243,110.8,0.01,1,1
278,111.7,0.0,1,1
305,112.5,0.0,1,0
333,113.0,0.01,1,0
364,113.4,0.01,1,0
343,113.6,0.4,2,0
365,113.8,0.0,2,0
345,114.0,0.01,1,0
336,114.2,0.4,2,1
337,114.2,0.0,1,1
292,114.2,0.75,2,1
254,114.0,0.75,2,1
228,113.8,0.0,1,0
222,112.9,0.75,2,0
210,112.5,0.9,2,0
170,112.1,0.75,2,0
91,112.0,0.32,2,0
59,111.9,0.01,1,0
42,111.8,0.01,1,0
27,111.6,0.01,1,0
25,111.5,0.01,1,0
41,111.4,0.01,1,0
70,111.3,0.01,1,0
92,111.7,0.01,1,1
152,112.3,0.01,1,1
230,113.0,0.01,1,1
284,114.0,0.01,1,0
299,114.5,0.01,1,0
348,114.8,0.0,2,0
335,115.0,0.4,2,0
338,115.2,0.4,2,0
329,115.2,0.01,1,0
325,115.2,0.4,2,1
288,115.2,0.75,2,1
271,115.2,0.0,1,1
237,115.0,0.0,1,1
216,114.6,0.01,1,0
190,113.9,0.01,1,0
138,113.7,0.01,1,0
79,113.4,0.01,1,0
40,113.4,0.01,1,0
26,113.1,0.01,1,0
20,113.0,0.4,2,0
28,112.9,0.75,2,0
57,112.8,0.75,2,0
193,112.7,0.75,2,0
399,112.7,0.9,2,0
406,112.7,0.88,2,1
436,112.6,0.9,3,1
335,112.4,0.9,3,1
295,112.3,0.92,3,0
286,111.9,0.9,3,0
307,111.8,0.92,3,0
301,111.7,0.92,3,0
338,111.7,0.9,3,0
375,111.7,0.92,3,0
427,111.7,0.9,3,1
398,111.7,0.9,3,1
283,111.7,0.92,3,1
201,111.8,0.92,3,1
174,111.9,0.9,3,0
165,111.9,0.68,3,0
105,111.9,0.9,3,0
64,112.0,0.9,3,0
38,112.0,0.9,3,0
22,112.0,0.75,3,0
18,111.8,0.01,3,0
24,111.7,0.75,3,0
55,111.6,0.01,3,0
200,111.5,0.0,3,0
403,111.6,0.9,3,0
473,111.8,0.9,3,1
425,112.1,0.9,3,1
356,112.3,0.9,3,1
317,112.7,0.92,3,0
334,113.4,0.92,3,0
340,114.0,0.4,3,0
359,114.4,0.01,2,0
379,114.8,0.92,3,0
414,115.4,0.01,1,0
459,115.9,0.01,1,1
423,116.2,0.01,1,1
314,115.9,0.4,3,1
240,115.8,0.92,2,1
227,115.4,0.92,2,0
194,114.7,0.01,2,0
132,114.2,0.01,1,0
172,113.9,0.01,2,0
58,113.5,0.0,2,0
33,113.4,0.01,3,0
25,113.2,0.0,1,0
55,112.5,0.01,1,0
204,112.3,0.01,1,0
406,111.9,0.01,1,0
458,112.3,0.9,2,1
423,112.3,0.75,2,1
371,112.4,0.9,2,1
315,112.7,0.0,1,0
335,112.6,0.75,2,0
344,113.2,0.75,2,0
342,113.4,0.75,2,0
370,113.5,0.24,2,0
398,113.8,0.75,2,0
460,113.9,0.4,2,1
426,113.9,0.01,1,1
318,113.8,0.01,1,1
228,113.8,0.0,1,1
208,113.5,0.0,1,0
187,112.9,0.01,1,0
129,112.4,0.01,1,0
75,112.0,0.01,1,0
45,111.7,0.01,1,0
26,111.4,0.01,1,0
21,111.3,0.0,1,0
27,110.9,0.01,1,0
54,110.8,0.01,1,0
202,110.8,0.01,1,0
402,110.8,0.01,1,0
450,111.3,0.0,1,1
424,111.3,0.01,1,1
363,112.3,0.01,1,1
321,112.7,0.75,2,0
342,112.8,0.4,2,0
346,113.6,0.0,1,0
357,113.8,0.01,1,0
378,114.1,0.01,1,0
424,114.3,0.01,1,0
440,114.8,0.01,1,1
429,115.0,0.01,1,1
338,115.1,0.0,1,1
242,114.9,0.01,1,1
225,114.5,0.0,1,0
200,113.8,0.01,1,0
142,112.9,0.9,2,0
86,112.4,0.01,1,0
45,112.0,0.01,1,0
28,111.6,0.01,1,0
21,111.4,0.01,1,0
26,111.4,0.0,1,0
48,111.1,0.01,1,0
180,110.9,0.01,1,0
371,110.8,0.01,1,0
423,112.0,0.0,1,1
382,113.0,0.0,1,1
334,113.8,0.01,1,1
330,114.3,0.01,1,0
348,114.8,0.01,1,0
375,115.0,0.01,1,0
377,115.4,0.0,1,0
402,115.6,0.01,1,0
409,115.7,0.01,1,0
408,115.8,0.4,2,1
345,116.0,0.4,2,1
297,116.0,0.4,2,1
237,115.8,0.0,1,1
204,115.5,0.01,1,0
205,114.7,0.01,1,0
184,114.4,0.0,1,0
140,113.6,0.0,1,0
80,113.7,0.01,1,0
52,113.5,0.08,1,0
49,113.4,0.08,1,0
30,113.3,0.08,1,0
25,113.2,0.08,1,0
52,113.0,0.08,1,0
93,113.1,0.24,2,0
120,113.2,0.24,2,1
178,113.7,0.4,2,1
239,114.7,0.48,2,1
260,115.1,0.01,1,0
283,115.7,0.48,2,0
284,115.9,0.76,2,0
288,116.3,0.76,2,0
276,116.3,0.01,1,0
270,116.4,0.56,2,0
273,116.5,0.01,1,1
261,116.7,0.01,1,1
240,116.7,0.0,1,1
213,116.5,0.0,1,1
193,116.0,0.0,1,0
192,115.4,0.0,1,0
190,114.7,0.0,1,0
143,114.2,0.0,1,0
88,113.9,0.0,1,0
51,113.5,0.0,1,0
48,113.4,0.01,1,0
21,113.2,0.0,1,0
21,112.9,0.01,1,0
32,112.6,0.01,1,0
57,112.6,0.2,2,0
69,113.0,0.2,2,1
114,113.7,0.2,2,1
176,114.8,0.2,2,1
218,115.4,0.4,2,0
230,116.0,0.75,2,0
252,116.4,0.9,2,0
256,116.7,0.9,2,0
262,116.7,0.9,2,0
255,116.5,0.9,2,0
252,116.4,0.9,2,1
221,116.4,0.9,2,1
205,116.2,0.9,2,1
183,116.1,0.9,2,1
179,115.8,0.9,2,0
165,115.5,0.75,2,0
147,115.2,0.75,2,0
108,115.0,0.75,2,0
66,114.9,0.4,2,0
37,114.7,0.75,2,0
31,114.5,0.75,2,0
18,114.3,0.75,2,0
20,114.1,0.75,2,0
38,113.9,0.75,2,0
62,113.9,0.75,2,0
69,114.0,0.75,2,1
89,114.8,0.75,2,1
141,115.3,0.75,2,1
178,116.1,0.75,2,0
228,116.6,0.75,2,0
252,117.0,0.75,2,0
245,117.1,0.75,2,0
257,117.0,0.9,2,0
251,117.1,0.75,2,0
260,117.2,0.75,2,1
232,117.2,0.75,2,1
236,116.9,0.75,2,1
210,116.2,0.75,3,1
188,115.6,0.75,3,0
165,115.1,0.9,3,0
118,114.9,0.9,3,0
69,114.7,0.9,3,0
37,114.6,0.9,3,0
24,114.5,0.9,3,0
17,114.4,0.9,3,0
22,114.3,0.9,3,0
51,114.3,0.9,3,0
186,114.2,0.9,3,0
321,114.1,0.9,3,0
413,114.3,0.9,3,1
388,114.3,0.9,3,1
367,114.5,0.9,3,1
299,114.5,0.9,2,0
312,114.5,0.9,3,0
329,114.6,0.9,3,0
343,114.7,0.9,3,0
362,114.7,0.9,3,0
400,114.6,0.9,3,0
448,114.5,0.9,3,1
449,114.4,0.9,3,1
328,114.4,0.75,3,1
221,114.5,0.75,3,1
179,114.2,0.75,3,0
166,113.9,0.9,3,0
112,113.7,0.75,2,0
74,113.5,0.75,2,0
40,113.2,0.2,2,0
25,113.1,0.4,3,0
19,112.9,0.4,3,0
27,112.9,0.9,2,0
57,112.8,0.75,2,0
201,112.6,0.75,2,0
414,112.4,0.4,3,0
472,112.6,0.4,3,1
427,113.1,0.9,3,1
359,113.9,0.01,1,1
315,114.7,0.2,2,0
340,115.3,0.2,2,0
346,115.8,0.4,2,0
351,116.1,0.2,2,0
377,116.4,0.2,2,0
377,116.6,0.2,2,0
447,116.7,0.2,2,1
452,116.8,0.2,2,1
355,116.7,0.2,2,1
242,116.6,0.2,2,1
207,116.3,0.01,1,0
191,115.3,0.01,1,0
127,114.5,0.01,1,0
77,114.0,0.01,1,0
45,113.6,0.01,1,0
30,113.5,0.01,1,0
20,113.2,0.01,1,0
25,112.9,0.01,1,0
57,112.4,0.01,1,0
201,112.2,0.01,1,0
393,112.1,0.01,1,0
435,112.9,0.2,2,1
432,113.6,0.2,2,1
378,114.7,0.2,2,1
342,115.3,0.2,2,0
367,115.9,0.2,2,0
353,116.4,0.2,2,0
364,116.7,0.2,2,0
386,117.0,0.2,2,0
420,117.2,0.2,2,0
459,117.3,0.4,2,1
424,117.3,0.4,2,1
311,117.3,0.4,2,1
241,117.1,0.4,2,1
223,116.7,0.2,2,0
208,115.9,0.2,2,0
153,115.1,0.2,2,0
87,114.7,0.01,1,0
50,114.2,0.01,1,0
31,114.2,0.01,1,0
23,114.1,0.01,1,0
30,113.8,0.01,1,0
55,113.5,0.01,1,0
194,113.4,0.2,2,0
394,113.6,0.2,2,0
457,114.1,0.01,1,1
408,114.9,0.01,1,1
357,115.7,0.01,1,1
343,116.3,0.01,1,0
353,117.0,0.01,1,0
374,117.3,0.2,2,0
370,117.5,0.2,2,0
394,117.8,0.2,2,0
409,117.9,0.2,2,0
428,117.9,0.2,2,1
392,117.9,0.2,2,1
330,117.9,0.2,2,1
261,117.5,0.2,2,1
220,116.9,0.2,2,0
221,116.4,0.2,2,0
194,116.2,0.4,2,0
149,115.9,0.4,2,0
105,115.6,0.2,2,0
58,115.4,0.4,2,0
43,115.3,0.2,2,0
31,115.2,0.2,2,0
32,115.1,0.75,2,0
62,114.9,0.75,2,0
113,114.9,0.75,2,0
175,115.2,0.75,2,1
239,115.5,0.4,2,1
285,116.4,0.4,2,1
301,116.8,0.4,2,0
332,117.1,0.75,2,0
341,117.4,0.75,2,0
358,117.2,0.75,3,0
334,116.5,0.9,3,0
337,115.5,0.75,3,0
315,115.1,0.9,3,1
304,114.9,0.9,3,1
267,115.0,0.4,3,1
233,115.1,0.75,3,1
209,114.9,0.9,3,0
204,114.7,0.9,3,0
179,114.5,0.9,3,0
132,114.5,0.9,3,0
81,114.5,0.9,3,0
51,114.4,0.9,3,0
37,114.4,0.9,3,0
26,114.3,0.75,3,0
25,114.3,0.75,3,0
49,114.3,0.68,3,0
58,114.3,0.9,3,0
86,114.2,0.44,3,1
130,114.1,0.44,3,1
196,114.2,0.44,3,1
252,114.4,0.44,3,0
278,114.7,0.44,3,0
319,114.6,0.56,3,0
325,114.6,0.56,3,0
325,114.9,0.56,3,0
318,115.0,0.2,3,0
312,115.2,0.2,3,1
297,115.2,0.2,2,1
282,115.2,0.24,3,1
228,115.0,0.24,3,1
190,114.7,0.24,3,0
166,114.5,0.36,3,0
117,114.2,0.75,3,0
77,114.1,0.36,3,0
42,114.0,0.48,3,0
25,114.0,0.48,3,0
20,114.0,0.48,3,0
28,114.0,0.24,2,0
58,113.9,0.24,3,0
199,113.8,0.8,3,0
371,113.9,0.92,3,0
405,113.8,0.44,3,1
429,114.0,0.01,3,1
344,114.4,0.0,3,1
317,114.7,0.0,3,0
331,115.5,0.0,1,0
340,115.8,0.0,3,0
328,116.2,0.0,1,0
365,116.3,0.12,2,0
389,116.5,0.0,3,0
443,116.2,0.0,3,1
431,115.8,0.0,3,1
305,115.5,0.0,3,1
228,115.1,0.0,1,1
192,114.7,0.0,1,0
182,114.3,0.36,3,0
121,113.8,0.01,3,0
69,113.5,0.4,2,0
41,113.3,0.4,2,0
23,113.1,0.0,1,0
21,113.1,0.0,1,0
26,112.8,0.01,1,0
58,112.7,0.0,1,0
205,112.5,0.01,1,0
417,112.4,0.0,1,0
457,112.7,0.01,1,1
432,113.2,0.01,1,1
329,114.8,0.0,3,0
347,115.2,0.01,1,0
365,115.8,0.01,1,0
410,115.8,0.01,1,0
462,115.6,0.01,1,1
439,115.5,0.01,1,1
321,115.3,0.01,3,1
231,115.3,0.01,1,1
207,115.1,0.01,2,0
187,114.8,0.92,2,0
148,114.0,0.01,1,0
85,113.6,0.01,1,0
43,113.4,0.01,1,0
29,113.2,0.92,3,0
25,113.1,0.92,2,0
26,113.1,0.92,3,0
58,112.9,0.92,3,0
206,112.9,0.01,1,0
405,112.8,1.0,3,0
446,113.2,0.01,1,1
342,116.1,0.01,1,0
349,116.2,0.68,2,0
367,116.4,0.75,2,0
421,116.5,0.4,2,0
454,116.7,0.4,2,1
473,116.5,0.01,1,1
353,116.4,0.4,2,1
244,116.3,0.01,1,1
213,116.0,0.4,2,0
195,115.3,0.01,1,0
151,114.8,0.9,2,0
93,114.4,0.4,2,0
47,114.1,0.9,2,0
28,113.9,0.9,2,0
24,113.9,0.01,1,0
27,113.8,0.0,1,0
59,113.9,0.4,2,0
210,113.7,0.01,1,0
412,113.5,0.01,1,0
436,113.7,0.01,1,1
415,114.1,0.0,1,1
363,114.6,0.2,2,1
333,115.1,0.2,2,0
332,115.5,0.2,2,0
355,115.9,0.88,3,0
368,116.1,0.9,3,0
383,115.9,0.88,3,0
407,115.3,0.9,3,0
442,114.3,0.4,3,1
440,114.4,0.75,3,1
363,114.7,0.9,2,1
243,114.9,0.75,2,1
216,114.8,0.68,2,0
197,114.6,0.92,3,0
154,114.2,0.4,3,0
90,113.8,0.75,3,0
51,113.6,0.9,2,0
33,113.4,0.01,1,0
21,113.2,0.01,2,0
29,113.1,0.01,3,0
56,113.0,0.01,3,0
192,112.9,0.01,2,0
388,112.8,0.01,3,0
448,113.2,0.01,2,1
410,114.0,0.01,3,1
350,114.9,0.01,3,1
334,115.4,0.01,1,0
351,116.2,0.01,3,0
374,116.6,0.4,2,0
367,117.0,0.01,1,0
387,117.1,0.4,2,0
415,117.3,0.75,2,0
438,117.2,0.4,2,1
404,117.1,0.0,1,1
342,116.8,0.75,2,1
278,116.1,0.0,1,1
241,115.4,0.9,3,0
250,114.9,0.9,3,0
233,114.5,0.4,3,0
168,114.3,0.01,1,0
99,114.0,0.01,1,0
61,114.0,0.75,2,0
52,113.8,0.75,2,0
35,113.7,0.75,2,0
33,113.4,0.9,3,0
66,113.0,0.9,3,0
115,112.6,0.92,3,0
156,112.3,0.75,3,1
215,112.1,0.9,3,1
270,112.1,0.9,3,1
293,112.1,0.92,3,0
343,112.2,0.9,3,0
363,112.3,0.9,3,0
345,112.4,0.9,3,0
349,112.4,0.9,3,0
387,112.6,0.9,3,0
343,112.7,0.9,3,1
328,112.7,0.44,3,1
304,113.0,0.4,3,1
244,113.1,0.4,3,1
218,113.1,0.68,3,0
220,112.6,0.01,3,0
225,112.3,0.36,2,0
174,111.9,0.01,3,0
120,111.8,0.0,3,0
61,111.5,0.4,2,0
57,111.3,0.9,3,0
28,111.2,0.01,3,0
26,111.1,0.75,2,0
44,111.0,0.9,2,0
74,111.0,0.9,3,0
98,111.5,0.01,3,1
156,112.2,0.01,3,1
229,113.0,0.01,1,1
281,114.0,0.0,1,0
321,114.5,0.0,3,0
364,114.7,0.0,1,0
349,115.0,0.01,1,0
342,115.2,0.01,1,0
343,115.2,0.01,1,0
335,115.2,0.0,1,1
321,115.0,0.0,3,1
306,114.8,0.01,3,1
250,114.7,0.01,1,1
216,114.4,0.01,3,0
196,113.9,0.01,3,0
155,113.2,0.01,1,0
89,113.0,0.8,2,0
49,112.9,0.8,2,0
29,112.8,0.01,1,0
22,112.9,0.92,2,0
29,112.7,0.92,2,0
69,112.7,0.75,2,0
196,112.7,0.92,2,0
387,112.7,0.92,2,0
392,112.9,0.92,3,1
337,113.1,0.92,3,1
303,113.6,0.92,3,0
336,114.0,0.92,2,0
334,114.1,0.92,3,0
354,114.1,0.92,2,0
394,114.7,0.9,2,0
463,115.0,0.4,2,1
428,115.0,0.4,2,1
313,115.1,0.4,2,1
217,115.0,0.01,1,1
196,114.9,0.01,1,0
182,114.1,0.01,1,0
126,113.4,0.01,1,0
80,113.2,0.0,1,0
45,112.7,0.01,1,0
26,112.4,0.01,1,0
18,112.2,0.01,2,0
24,112.1,0.01,1,0
55,112.1,0.24,2,0
367,116.0,0.01,1,0
392,116.1,0.4,2,0
451,116.2,0.01,1,1
318,116.1,0.01,1,1
243,116.0,0.01,1,1
206,115.5,0.08,1,0
186,115.1,0.08,1,0
164,114.6,0.12,2,0
50,113.9,0.24,2,0
20,113.2,0.2,2,0
475,113.5,0.08,3,1
360,116.0,0.32,2,0
404,116.7,0.0,1,0
333,116.8,0.0,1,1
244,116.5,0.0,1,1
220,116.1,0.12,2,0
145,115.6,0.12,2,0
29,114.0,0.76,3,0
397,112.7,0.0,1,0
402,113.2,0.08,1,0
239,113.6,0.0,1,1
205,113.0,0.0,1,0
28,111.5,0.0,1,0
381,111.2,0.0,1,0
346,114.0,0.0,1,0
317,115.6,0.08,1,1
251,115.5,0.08,1,1
207,114.5,0.24,2,0
49,113.7,0.92,3,0
32,113.5,0.92,2,0
310,113.2,0.68,3,0
299,113.4,0.92,3,0
268,113.9,0.92,3,1
175,113.1,0.92,3,0
46,112.7,0.92,3,0
32,113.0,0.92,3,0
72,112.9,0.92,3,1
110,112.8,0.9,3,1
221,113.1,0.44,3,0
282,115.7,0.0,3,1
279,115.8,0.0,1,1
223,115.3,0.0,1,0
30,113.8,0.0,1,0
343,115.4,0.0,1,1
348,114.8,0.44,2,1
81,115.5,0.32,3,0
379,114.7,0.0,3,0
435,114.7,0.0,3,1
324,116.5,0.92,3,1
245,116.3,0.92,3,1
206,115.8,0.88,2,0
140,115.7,0.8,3,0
30,115.3,0.48,2,0
390,114.1,0.88,3,1
409,114.0,0.88,3,1
232,114.9,0.92,3,1
189,114.4,0.44,2,0
454,114.4,0.0,2,1
436,117.3,0.0,1,1
389,117.3,0.0,1,1
257,117.1,0.0,1,1
199,115.8,0.0,1,0
166,114.1,0.12,2,1
278,114.8,0.0,1,1
289,117.2,0.0,1,1
45,113.8,0.08,1,0
189,115.4,0.92,3,0
170,115.0,0.92,3,0
376,113.8,0.0,2,0
440,114.2,0.0,2,1
305,116.0,0.08,1,0
324,116.6,0.0,1,0
370,115.7,0.0,1,1
234,115.8,0.8,3,1
218,115.4,0.24,3,0
132,114.7,0.24,3,0
433,112.4,0.0,2,1
454,114.6,0.64,2,1
200,113.6,0.0,1,0
142,113.4,0.01,1,0
31,112.8,0.0,1,0
26,112.6,0.0,1,0
401,113.7,0.9,2,1
458,116.8,0.0,1,1
384,116.4,0.0,1,1
260,116.2,0.0,1,1
211,115.5,0.12,2,0
156,115.2,0.4,2,0
392,115.4,0.4,2,1
322,116.6,0.75,2,1
232,116.4,0.4,3,0
101,115.5,0.08,1,0
218,116.0,0.75,2,1
249,115.3,0.9,3,1
206,114.9,0.01,3,0
101,114.9,0.76,3,0
24,114.0,0.75,2,0
333,117.1,0.0,1,0
219,117.0,0.0,1,0
189,116.4,0.0,1,0
220,116.1,0.0,3,1
190,115.9,0.0,1,0
358,114.8,0.56,2,1
327,114.8,0.92,2,0
331,115.1,0.76,2,0
402,114.8,0.92,2,0
460,113.8,0.92,3,1
450,113.7,0.48,3,1
233,113.5,0.48,3,1
213,113.3,0.9,2,0
177,113.1,0.56,2,0
136,112.8,0.9,3,0
82,112.7,0.88,2,0
48,112.5,0.88,3,0
30,112.5,0.88,2,0
21,112.5,0.92,3,0
28,112.4,0.92,3,0
64,112.3,0.92,2,0
203,112.4,0.92,2,0
388,112.4,0.92,2,0
452,112.5,0.92,2,1
414,112.6,0.9,2,1
351,113.2,0.4,2,1
341,113.6,0.01,1,0
400,115.4,0.01,1,0
454,115.5,0.01,1,1
423,115.5,0.01,1,1
314,115.5,0.0,1,1
208,114.9,0.01,1,0
197,114.2,0.0,1,0
150,113.8,0.0,1,0
92,113.3,0.0,1,0
367,113.5,0.9,2,1
324,114.8,0.01,1,0
397,115.5,0.75,2,0
411,115.7,0.01,1,0
433,115.7,0.75,2,0
421,115.9,0.75,2,1
371,116.1,0.01,1,1
132,113.7,0.01,1,0
26,112.4,0.0,1,0
57,112.5,0.01,2,0
83,112.6,0.01,2,0
101,113.3,0.01,1,1
121,114.0,0.4,2,1
168,114.9,0.75,2,1
216,115.5,0.9,2,0
229,115.9,0.9,2,0
241,116.0,0.9,2,0
251,115.7,0.9,3,0
239,115.6,0.75,2,0
216,115.9,0.75,2,0
199,116.1,0.75,2,1
192,116.2,0.01,1,1
184,116.2,0.01,1,1
176,116.1,0.08,1,1
